https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2210954024.jpg,驯龙高手,2010,8.7,696340,和谐的生活离不开摸头与被摸头。
https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1675053073.jpg,萤火之森,2011,8.9,483719,触不到的恋人。
https://img9.doubanio.com/view/photo/s_ratio_poster/public/p488255145.jpg,玛丽和马克思,2009,8.9,398234,你是我最好的朋友，你是我唯一的朋友 。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2513247938.jpg,怪兽电力公司,2001,8.8,608418,不要给它起名字，起了名字就有感情了。
https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2169664351.jpg,教父3,1990,9.0,335673,任何信念的力量，都无法改变命运。
https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2406624993.jpg,一个叫欧维的男人决定去死,2015,8.9,416568,惠及一生的美丽。
https://img9.doubanio.com/view/photo/s_ratio_poster/public/p692813374.jpg,大鱼,2003,8.8,527569,抱着梦想而活着的人是幸福的，怀抱梦想而死去的人是不朽的。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1283675359.jpg,玩具总动员3,2010,8.9,467691,跨度十五年的欢乐与泪水。
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2561439800.jpg,寄生虫,2019,8.8,1259770,爱是摈弃傲慢与偏见之后的曙光。
https://img9.doubanio.com/view/photo/s_ratio_poster/public/p689520756.jpg,告白,2010,8.8,628799,没有一人完全善，也没有一人完全恶。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792776858.jpg,神偷奶爸,2010,8.6,876445,Mr. I Don&#39;t Care其实也有Care的时候。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2360940399.jpg,釜山行,2016,8.6,1094848,揭露人性的丧尸题材力作。
https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1351050722.jpg,未麻的部屋,1997,9.0,288181,好的剧本是，就算你猜到了结局也猜不到全部。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1374786017.jpg,阳光姐妹淘,2011,8.8,558406,再多各自牛逼的时光，也比不上一起傻逼的岁月。 
https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2609063925.jpg,射雕英雄传之东成西就,1993,8.7,585319,百看不厌。 
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1800813767.jpg,被解救的姜戈,2012,8.8,557666,热血沸腾，那个低俗、性感的无耻混蛋又来了。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2054744538.jpg,恐怖直播,2013,8.7,599041,恐怖分子的“秋菊打官司”。
https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2532803206.jpg,哪吒闹海,1979,9.1,234583,想你时你在闹海。
https://img9.doubanio.com/view/photo/s_ratio_poster/public/p652417775.jpg,我是山姆,2001,9.0,307572,爱并不需要智商 。
https://img9.doubanio.com/view/photo/s_ratio_poster/public/p735391084.jpg,哈利·波特与火焰杯,2005,8.7,576817,优秀的战争片不会美化战场，不会粉饰死亡，不会矮化敌人，不会无视常识，最重要的，不会宣扬战争。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2516578307.jpg,头号玩家,2018,8.7,1259158,写给影迷，动漫迷和游戏迷的一封情书。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1903379979.jpg,新世界,2013,8.9,364569,要做就做得狠一点，这样才能活下去。
https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2255040492.jpg,模仿游戏,2014,8.7,587085,他给机器起名“克里斯托弗”，因为这是他初恋的名字。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2249048907.jpg,喜宴,1993,9.0,321575,中国家庭的喜怒哀乐忍。
https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2215886505.jpg,七武士,1954,9.3,178839,时代悲歌。
https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1910828286.jpg,花样年华,2000,8.7,543434,偷情本没有这样美。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p443461818.jpg,黑客帝国3：矩阵革命,2003,8.8,413191,不得不说，《黑客帝国》系列是商业片与科幻、哲学完美结合的典范。
https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2266293606.jpg,头脑特工队,2015,8.8,554086,愿我们都不用长大，每一座城堡都能永远存在。
https://img9.doubanio.com/view/photo/s_ratio_poster/public/p726839485.jpg,电锯惊魂,2004,8.7,483607,真相就在眼前。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2510081688.jpg,三块广告牌,2017,8.7,760843,怼天怼地，你走后，她与世界为敌。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2395733377.jpg,你的名字。,2016,8.5,1272557,穿越错位的时空，仰望陨落的星辰，你没留下你的名字，我却无法忘记那句“我爱你”。
https://img2.doubanio.com/view/photo/s_ratio_poster/public/p470419493.jpg,卢旺达饭店,2004,8.9,299396,当这个世界闭上双眼，他却敞开了怀抱。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2166160837.jpg,达拉斯买家俱乐部,2013,8.8,418132,Jared Leto的腿比女人还美！
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1867084027.jpg,疯狂原始人,2013,8.7,778896,老少皆宜，这就是好莱坞动画的魅力。
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p455677490.jpg,上帝之城,2002,9.0,280319,被上帝抛弃了的上帝之城。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792223507.jpg,谍影重重3,2007,8.8,387617,像吃了苏打饼一样干脆的电影。
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p648370300.jpg,九品芝麻官,1994,8.7,596334,英雄泪短，兄弟情长。 
https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1917567652.jpg,风之谷,1984,8.9,332001,动画片的圣经。
https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1021883305.jpg,惊魂记,1960,9.0,253688,故事的反转与反转，分裂电影的始祖。
